   2.7500000e+01   2.5000000e-02  -3.3221958e+01
   2.7500000e+01   7.5000000e-02  -3.3173856e+01
   2.7500000e+01   1.2500000e-01  -3.1481831e+01
   2.7500000e+01   1.7500000e-01  -3.0885934e+01
   2.7500000e+01   2.2500000e-01  -2.7372265e+01
   2.7500000e+01   2.7500000e-01  -2.5718803e+01
   2.7500000e+01   3.2500000e-01  -2.3193448e+01
   2.7500000e+01   3.7500000e-01  -1.9180150e+01
   2.7500000e+01   4.2500000e-01  -1.6141750e+01
   2.7500000e+01   4.7500000e-01  -1.2874706e+01
   2.7500000e+01   5.2500000e-01  -9.2270982e+00
   2.7500000e+01   5.7500000e-01  -5.5427857e+00
   2.7500000e+01   6.2500000e-01  -2.0026759e+00
   2.7500000e+01   6.7500000e-01   1.5718993e+00
   2.7500000e+01   7.2500000e-01   4.1194427e+00
   2.7500000e+01   7.7500000e-01   6.0091202e+00
   2.7500000e+01   8.2500000e-01   8.6006919e+00
   2.7500000e+01   8.7500000e-01   9.2630072e+00
   2.7500000e+01   9.2500000e-01   8.8475970e+00
   2.7500000e+01   9.7500000e-01   8.1224086e+00
   3.2500000e+01   2.5000000e-02  -1.2477859e+01
   3.2500000e+01   7.5000000e-02  -1.1633666e+01
   3.2500000e+01   1.2500000e-01  -1.1936301e+01
   3.2500000e+01   1.7500000e-01  -9.7366145e+00
   3.2500000e+01   2.2500000e-01  -8.5024961e+00
   3.2500000e+01   2.7500000e-01  -8.7623283e+00
   3.2500000e+01   3.2500000e-01  -5.6749162e+00
   3.2500000e+01   3.7500000e-01  -4.1235292e+00
   3.2500000e+01   4.2500000e-01  -2.6123440e+00
   3.2500000e+01   4.7500000e-01  -5.5056413e-01
   3.2500000e+01   5.2500000e-01   4.1151600e-01
   3.2500000e+01   5.7500000e-01   2.2159818e+00
   3.2500000e+01   6.2500000e-01   3.2134806e+00
   3.2500000e+01   6.7500000e-01   5.1423299e+00
   3.2500000e+01   7.2500000e-01   5.1355047e+00
   3.2500000e+01   7.7500000e-01   5.3716797e+00
   3.2500000e+01   8.2500000e-01   5.2689445e+00
   3.2500000e+01   8.7500000e-01   3.9139257e+00
   3.2500000e+01   9.2500000e-01   3.1656558e+00
   3.2500000e+01   9.7500000e-01   5.0072357e-01
   3.7500000e+01   2.5000000e-02  -3.7173213e+00
   3.7500000e+01   7.5000000e-02  -3.6823058e+00
   3.7500000e+01   1.2500000e-01  -3.8183333e+00
   3.7500000e+01   1.7500000e-01  -2.6182836e+00
   3.7500000e+01   2.2500000e-01  -2.8184832e+00
   3.7500000e+01   2.7500000e-01  -1.7078481e+00
   3.7500000e+01   3.2500000e-01  -1.0881555e+00
   3.7500000e+01   3.7500000e-01  -1.4336497e+00
   3.7500000e+01   4.2500000e-01   3.7650453e-01
   3.7500000e+01   4.7500000e-01   8.6191658e-01
   3.7500000e+01   5.2500000e-01   1.9195391e+00
   3.7500000e+01   5.7500000e-01   2.1659097e+00
   3.7500000e+01   6.2500000e-01   4.2844079e+00
   3.7500000e+01   6.7500000e-01   3.0584924e+00
   3.7500000e+01   7.2500000e-01   3.9448020e+00
   3.7500000e+01   7.7500000e-01   3.7672755e+00
   3.7500000e+01   8.2500000e-01   2.8753011e+00
   3.7500000e+01   8.7500000e-01   3.2451353e+00
   3.7500000e+01   9.2500000e-01   1.4197252e+00
   3.7500000e+01   9.7500000e-01  -1.1633610e+00
   4.2500000e+01   2.5000000e-02  -1.3069364e+00
   4.2500000e+01   7.5000000e-02  -2.0626652e+00
   4.2500000e+01   1.2500000e-01   4.7371861e-01
   4.2500000e+01   1.7500000e-01  -1.0971381e+00
   4.2500000e+01   2.2500000e-01  -2.4733659e-01
   4.2500000e+01   2.7500000e-01  -1.4686789e+00
   4.2500000e+01   3.2500000e-01   7.1141636e-01
   4.2500000e+01   3.7500000e-01  -1.6970718e-01
   4.2500000e+01   4.2500000e-01   1.0289713e+00
   4.2500000e+01   4.7500000e-01   4.7638995e-01
   4.2500000e+01   5.2500000e-01   9.1778714e-01
   4.2500000e+01   5.7500000e-01   1.1173422e+00
   4.2500000e+01   6.2500000e-01   1.9128441e+00
   4.2500000e+01   6.7500000e-01   2.5765738e+00
   4.2500000e+01   7.2500000e-01   2.4204346e+00
   4.2500000e+01   7.7500000e-01   1.3119304e+00
   4.2500000e+01   8.2500000e-01   2.6098561e+00
   4.2500000e+01   8.7500000e-01   7.6657158e-01
   4.2500000e+01   9.2500000e-01  -1.7193790e-01
   4.2500000e+01   9.7500000e-01  -1.8928981e+00
   4.7500000e+01   2.5000000e-02   4.1362792e+00
   4.7500000e+01   7.5000000e-02  -1.8473475e+00
   4.7500000e+01   1.2500000e-01   1.8185095e+00
   4.7500000e+01   1.7500000e-01   1.9627723e+00
   4.7500000e+01   2.2500000e-01   2.8552461e+00
   4.7500000e+01   2.7500000e-01   4.1545120e-01
   4.7500000e+01   3.2500000e-01   1.7000681e+00
   4.7500000e+01   3.7500000e-01   3.5957233e+00
   4.7500000e+01   4.2500000e-01   4.6289909e+00
   4.7500000e+01   4.7500000e-01  -1.1053664e-01
   4.7500000e+01   5.2500000e-01  -5.9067424e-01
   4.7500000e+01   5.7500000e-01   4.4342604e+00
   4.7500000e+01   6.2500000e-01   1.7292536e+00
   4.7500000e+01   6.7500000e-01   5.0658732e+00
   4.7500000e+01   7.2500000e-01   1.8458515e+00
   4.7500000e+01   7.7500000e-01   1.3570192e+00
   4.7500000e+01   8.2500000e-01   1.3874434e+00
   4.7500000e+01   8.7500000e-01  -4.2172681e-01
   4.7500000e+01   9.2500000e-01  -1.8535082e-01
   4.7500000e+01   9.7500000e-01  -2.8767033e+00
   5.2500000e+01   2.5000000e-02  -5.6698821e+00
   5.2500000e+01   7.5000000e-02  -4.9740118e+00
   5.2500000e+01   1.2500000e-01  -5.4716055e+00
   5.2500000e+01   1.7500000e-01  -6.6458057e+00
   5.2500000e+01   2.2500000e-01  -5.6506865e+00
   5.2500000e+01   2.7500000e-01  -5.3119409e+00
   5.2500000e+01   3.2500000e-01  -3.8870423e+00
   5.2500000e+01   3.7500000e-01  -7.4430870e+00
   5.2500000e+01   4.2500000e-01  -4.9516968e+00
   5.2500000e+01   4.7500000e-01  -1.5959656e+00
   5.2500000e+01   5.2500000e-01   1.6781148e+00
   5.2500000e+01   5.7500000e-01  -6.1173945e-01
   5.2500000e+01   6.2500000e-01  -5.6618036e+00
   5.2500000e+01   6.7500000e-01  -3.8963352e-01
   5.2500000e+01   7.2500000e-01   4.9746743e+00
   5.2500000e+01   7.7500000e-01   2.9959275e-01
   5.2500000e+01   8.2500000e-01   5.4337354e-01
   5.2500000e+01   8.7500000e-01   4.2076109e+00
   5.2500000e+01   9.2500000e-01  -8.2467632e-01
   5.2500000e+01   9.7500000e-01  -2.1774442e+00
   5.7500000e+01   2.5000000e-02   7.6699647e+00
   5.7500000e+01   7.5000000e-02   9.1701117e+00
   5.7500000e+01   1.2500000e-01   9.1178213e+00
   5.7500000e+01   1.7500000e-01   8.5155966e+00
   5.7500000e+01   2.2500000e-01   7.7553665e+00
   5.7500000e+01   2.7500000e-01   8.5102278e+00
   5.7500000e+01   3.2500000e-01   6.0865964e+00
   5.7500000e+01   3.7500000e-01   3.6023241e+00
   5.7500000e+01   4.2500000e-01   2.5074583e+00
   5.7500000e+01   4.7500000e-01   3.9353587e+00
   5.7500000e+01   5.2500000e-01   3.8671190e+00
   5.7500000e+01   5.7500000e-01   8.7389600e-01
   5.7500000e+01   6.2500000e-01   1.1613156e-01
   5.7500000e+01   6.7500000e-01   1.2100901e+00
   5.7500000e+01   7.2500000e-01   8.8219293e-01
   5.7500000e+01   7.7500000e-01  -9.7488623e-01
   5.7500000e+01   8.2500000e-01  -1.2173394e+00
   5.7500000e+01   8.7500000e-01  -1.0620790e+00
   5.7500000e+01   9.2500000e-01  -4.5018514e+00
   5.7500000e+01   9.7500000e-01  -1.9357998e+00
   6.2500000e+01   2.5000000e-02  -1.3267856e+00
   6.2500000e+01   7.5000000e-02  -9.2521617e-01
   6.2500000e+01   1.2500000e-01   8.3589522e-01
   6.2500000e+01   1.7500000e-01   2.0689672e+00
   6.2500000e+01   2.2500000e-01   2.1679917e+00
   6.2500000e+01   2.7500000e-01   1.9265466e+00
   6.2500000e+01   3.2500000e-01   2.7230758e+00
   6.2500000e+01   3.7500000e-01   3.2421182e+00
   6.2500000e+01   4.2500000e-01   2.6867407e+00
   6.2500000e+01   4.7500000e-01   1.8630229e+00
   6.2500000e+01   5.2500000e-01   1.9201702e+00
   6.2500000e+01   5.7500000e-01   2.9775592e+00
   6.2500000e+01   6.2500000e-01   4.0240860e+00
   6.2500000e+01   6.7500000e-01   2.7420203e+00
   6.2500000e+01   7.2500000e-01   1.3710760e+00
   6.2500000e+01   7.7500000e-01   6.2134089e-01
   6.2500000e+01   8.2500000e-01   4.2339393e-01
   6.2500000e+01   8.7500000e-01  -9.3651289e-01
   6.2500000e+01   9.2500000e-01  -2.1514614e+00
   6.2500000e+01   9.7500000e-01  -2.1104011e+00
   6.7500000e+01   2.5000000e-02  -1.2383164e+01
   6.7500000e+01   7.5000000e-02  -1.2141096e+01
   6.7500000e+01   1.2500000e-01  -1.2132025e+01
   6.7500000e+01   1.7500000e-01  -1.0786199e+01
   6.7500000e+01   2.2500000e-01  -9.6481107e+00
   6.7500000e+01   2.7500000e-01  -8.8081036e+00
   6.7500000e+01   3.2500000e-01  -7.6531055e+00
   6.7500000e+01   3.7500000e-01  -5.2834093e+00
   6.7500000e+01   4.2500000e-01  -4.5512224e+00
   6.7500000e+01   4.7500000e-01  -4.4846472e+00
   6.7500000e+01   5.2500000e-01  -3.9000875e+00
   6.7500000e+01   5.7500000e-01  -1.9784742e+00
   6.7500000e+01   6.2500000e-01  -8.9573224e-01
   6.7500000e+01   6.7500000e-01  -5.3049048e-01
   6.7500000e+01   7.2500000e-01  -9.8237797e-01
   6.7500000e+01   7.7500000e-01  -3.9844175e-01
   6.7500000e+01   8.2500000e-01   1.2617678e+00
   6.7500000e+01   8.7500000e-01   1.4548020e+00
   6.7500000e+01   9.2500000e-01   1.2851937e-01
   6.7500000e+01   9.7500000e-01  -2.8000567e+00
   7.2500000e+01   2.5000000e-02  -9.9579094e+00
   7.2500000e+01   7.5000000e-02  -1.0974877e+01
   7.2500000e+01   1.2500000e-01  -1.0812240e+01
   7.2500000e+01   1.7500000e-01  -1.1398373e+01
   7.2500000e+01   2.2500000e-01  -1.1099800e+01
   7.2500000e+01   2.7500000e-01  -1.0496300e+01
   7.2500000e+01   3.2500000e-01  -8.0529318e+00
   7.2500000e+01   3.7500000e-01  -8.0363013e+00
   7.2500000e+01   4.2500000e-01  -7.2604736e+00
   7.2500000e+01   4.7500000e-01  -7.2192885e+00
   7.2500000e+01   5.2500000e-01  -5.4147085e+00
   7.2500000e+01   5.7500000e-01  -4.8528270e+00
   7.2500000e+01   6.2500000e-01  -3.5755918e+00
   7.2500000e+01   6.7500000e-01  -4.1014636e+00
   7.2500000e+01   7.2500000e-01  -4.3514102e+00
   7.2500000e+01   7.7500000e-01  -2.8446429e+00
   7.2500000e+01   8.2500000e-01  -5.0191054e-01
   7.2500000e+01   8.7500000e-01   1.4227976e+00
   7.2500000e+01   9.2500000e-01   3.4529341e-01
   7.2500000e+01   9.7500000e-01  -2.4981814e+00
   7.7500000e+01   2.5000000e-02   3.4595115e-01
   7.7500000e+01   7.5000000e-02   4.5685262e-02
   7.7500000e+01   1.2500000e-01  -7.7002768e-01
   7.7500000e+01   1.7500000e-01  -1.1969071e+00
   7.7500000e+01   2.2500000e-01  -1.5373881e+00
   7.7500000e+01   2.7500000e-01  -8.9115707e-01
