  -4.6451803e+01   1.0000000e+00
  -2.0935284e+01   1.0000000e+00
   2.2299829e+01   1.0000000e+00
   4.9642833e+00   1.0000000e+00
   7.7342312e-01   1.0000000e+00
  -3.1660241e+00   1.0000000e+00
