   2.7500000e+01   2.5000000e-02  -1.7533885e+01
   2.7500000e+01   7.5000000e-02  -1.7161710e+01
   2.7500000e+01   1.2500000e-01  -1.5691009e+01
   2.7500000e+01   1.7500000e-01  -1.3982471e+01
   2.7500000e+01   2.2500000e-01  -1.0333973e+01
   2.7500000e+01   2.7500000e-01  -7.1674973e+00
   2.7500000e+01   3.2500000e-01  -3.7949690e+00
   2.7500000e+01   3.7500000e-01   9.0252255e-01
   2.7500000e+01   4.2500000e-01   4.6361221e+00
   2.7500000e+01   4.7500000e-01   8.5092107e+00
   2.7500000e+01   5.2500000e-01   1.1979718e+01
   2.7500000e+01   5.7500000e-01   1.4583156e+01
   2.7500000e+01   6.2500000e-01   1.7351868e+01
   2.7500000e+01   6.7500000e-01   1.7371072e+01
   2.7500000e+01   7.2500000e-01   1.6526436e+01
   2.7500000e+01   7.7500000e-01   1.3598740e+01
   2.7500000e+01   8.2500000e-01   8.2190040e+00
   2.7500000e+01   8.7500000e-01  -1.1574286e+00
   2.7500000e+01   9.2500000e-01  -1.4018461e+01
   2.7500000e+01   9.7500000e-01  -3.1692760e+01
   3.2500000e+01   2.5000000e-02  -7.9051741e-01
   3.2500000e+01   7.5000000e-02  -1.3687989e+00
   3.2500000e+01   1.2500000e-01  -9.4679610e-01
   3.2500000e+01   1.7500000e-01   6.0073277e-01
   3.2500000e+01   2.2500000e-01   1.5530148e+00
   3.2500000e+01   2.7500000e-01   1.8908528e+00
   3.2500000e+01   3.2500000e-01   3.8807590e+00
   3.2500000e+01   3.7500000e-01   4.6779675e+00
   3.2500000e+01   4.2500000e-01   5.8710621e+00
   3.2500000e+01   4.7500000e-01   7.6848625e+00
   3.2500000e+01   5.2500000e-01   6.4305895e+00
   3.2500000e+01   5.7500000e-01   7.2122264e+00
   3.2500000e+01   6.2500000e-01   6.5421448e+00
   3.2500000e+01   6.7500000e-01   5.3661514e+00
   3.2500000e+01   7.2500000e-01   2.5485772e+00
   3.2500000e+01   7.7500000e-01  -1.8593477e+00
   3.2500000e+01   8.2500000e-01  -6.9701708e+00
   3.2500000e+01   8.7500000e-01  -1.4189641e+01
   3.2500000e+01   9.2500000e-01  -2.1841679e+01
   3.2500000e+01   9.7500000e-01  -3.3594740e+01
   3.7500000e+01   2.5000000e-02   2.4046034e+00
   3.7500000e+01   7.5000000e-02   2.4679147e+00
   3.7500000e+01   1.2500000e-01   2.2472422e+00
   3.7500000e+01   1.7500000e-01   3.7216355e+00
   3.7500000e+01   2.2500000e-01   2.8682285e+00
   3.7500000e+01   2.7500000e-01   2.0718113e+00
   3.7500000e+01   3.2500000e-01   3.9959191e+00
   3.7500000e+01   3.7500000e-01   4.1696024e+00
   3.7500000e+01   4.2500000e-01   4.4652083e+00
   3.7500000e+01   4.7500000e-01   5.2155486e+00
   3.7500000e+01   5.2500000e-01   5.1291372e+00
   3.7500000e+01   5.7500000e-01   4.0358422e+00
   3.7500000e+01   6.2500000e-01   4.4045159e+00
   3.7500000e+01   6.7500000e-01   3.2409782e+00
   3.7500000e+01   7.2500000e-01   1.4457245e+00
   3.7500000e+01   7.7500000e-01  -1.3481546e+00
   3.7500000e+01   8.2500000e-01  -5.7842981e+00
   3.7500000e+01   8.7500000e-01  -1.0651683e+01
   3.7500000e+01   9.2500000e-01  -1.6339756e+01
   3.7500000e+01   9.7500000e-01  -2.4017828e+01
   4.2500000e+01   2.5000000e-02   2.5747896e+00
   4.2500000e+01   7.5000000e-02   2.7338373e+00
   4.2500000e+01   1.2500000e-01   2.7003292e+00
   4.2500000e+01   1.7500000e-01   1.3554074e+00
   4.2500000e+01   2.2500000e-01   2.6233917e+00
   4.2500000e+01   2.7500000e-01   2.7005193e+00
   4.2500000e+01   3.2500000e-01   3.7759025e+00
   4.2500000e+01   3.7500000e-01   3.5086696e+00
   4.2500000e+01   4.2500000e-01   4.1374724e+00
   4.2500000e+01   4.7500000e-01   4.7837067e+00
   4.2500000e+01   5.2500000e-01   4.2020084e+00
   4.2500000e+01   5.7500000e-01   4.3711820e+00
   4.2500000e+01   6.2500000e-01   4.7072679e+00
   4.2500000e+01   6.7500000e-01   3.5367444e+00
   4.2500000e+01   7.2500000e-01   1.4915686e+00
   4.2500000e+01   7.7500000e-01   9.6333463e-01
   4.2500000e+01   8.2500000e-01  -2.9638332e+00
   4.2500000e+01   8.7500000e-01  -7.9736318e+00
   4.2500000e+01   9.2500000e-01  -1.2472575e+01
   4.2500000e+01   9.7500000e-01  -2.0242671e+01
   4.7500000e+01   2.5000000e-02   4.0960383e+00
   4.7500000e+01   7.5000000e-02   1.1407525e+00
   4.7500000e+01   1.2500000e-01   3.0464965e+00
   4.7500000e+01   1.7500000e-01   5.0683998e+00
   4.7500000e+01   2.2500000e-01   3.6946592e+00
   4.7500000e+01   2.7500000e-01   1.7886272e+00
   4.7500000e+01   3.2500000e-01   3.2799783e+00
   4.7500000e+01   3.7500000e-01   3.9530183e+00
   4.7500000e+01   4.2500000e-01   6.7750291e+00
   4.7500000e+01   4.7500000e-01   1.8935667e+00
   4.7500000e+01   5.2500000e-01   5.7528672e+00
   4.7500000e+01   5.7500000e-01   4.6571417e+00
   4.7500000e+01   6.2500000e-01   4.0961080e+00
   4.7500000e+01   6.7500000e-01   5.3224012e+00
   4.7500000e+01   7.2500000e-01   2.5135115e+00
   4.7500000e+01   7.7500000e-01   1.8101753e-01
   4.7500000e+01   8.2500000e-01  -1.3252027e+00
   4.7500000e+01   8.7500000e-01  -7.7115306e+00
   4.7500000e+01   9.2500000e-01  -9.5690700e+00
   4.7500000e+01   9.7500000e-01  -1.7089558e+01
   5.2500000e+01   2.5000000e-02  -3.1840125e+00
   5.2500000e+01   7.5000000e-02  -3.7857355e+00
   5.2500000e+01   1.2500000e-01  -4.1171417e+00
   5.2500000e+01   1.7500000e-01  -5.0569297e+00
   5.2500000e+01   2.2500000e-01  -4.7719929e+00
