   2.7500000e+01   2.5000000e-02   1.0319465e+01
   2.7500000e+01   7.5000000e-02   9.8381769e+00
   2.7500000e+01   1.2500000e-01   8.6510162e+00
   2.7500000e+01   1.7500000e-01   6.3173495e+00
   2.7500000e+01   2.2500000e-01   3.7934450e+00
   2.7500000e+01   2.7500000e-01   9.5700490e-01
   2.7500000e+01   3.2500000e-01  -2.6511329e+00
   2.7500000e+01   3.7500000e-01  -6.5157383e+00
   2.7500000e+01   4.2500000e-01  -1.0443517e+01
   2.7500000e+01   4.7500000e-01  -1.4656765e+01
   2.7500000e+01   5.2500000e-01  -1.9605112e+01
   2.7500000e+01   5.7500000e-01  -2.2877038e+01
   2.7500000e+01   6.2500000e-01  -2.7184054e+01
   2.7500000e+01   6.7500000e-01  -2.9493292e+01
   2.7500000e+01   7.2500000e-01  -3.2944891e+01
   2.7500000e+01   7.7500000e-01  -3.4574570e+01
   2.7500000e+01   8.2500000e-01  -3.5268100e+01
   2.7500000e+01   8.7500000e-01  -3.4319334e+01
   2.7500000e+01   9.2500000e-01  -3.2101845e+01
   2.7500000e+01   9.7500000e-01  -2.7338460e+01
   3.2500000e+01   2.5000000e-02   7.6206111e+00
   3.2500000e+01   7.5000000e-02   7.1186173e+00
   3.2500000e+01   1.2500000e-01   6.3279819e+00
   3.2500000e+01   1.7500000e-01   5.2158192e+00
   3.2500000e+01   2.2500000e-01   4.1975518e+00
   3.2500000e+01   2.7500000e-01   2.7771658e+00
   3.2500000e+01   3.2500000e-01   1.4746282e+00
   3.2500000e+01   3.7500000e-01  -2.9670887e-01
   3.2500000e+01   4.2500000e-01  -2.1203312e+00
   3.2500000e+01   4.7500000e-01  -4.1347224e+00
   3.2500000e+01   5.2500000e-01  -4.5990375e+00
   3.2500000e+01   5.7500000e-01  -6.5154893e+00
   3.2500000e+01   6.2500000e-01  -7.2327843e+00
   3.2500000e+01   6.7500000e-01  -7.6187690e+00
   3.2500000e+01   7.2500000e-01  -8.5556853e+00
